maille;date_jour;jour_semaine;semaine;annee;donnees;conso_corrigee;borne_inf;borne_sup;borne_moyenne;conso_brute;borne_inf_brute;borne_sup_brute;borne_moyenne_brute
semaine;2025-04-13;15_7;15;2022;CPRC;54376,2458555500;NA;NA;NA;51158,8344347166;NA;NA;NA
semaine;2025-04-13;15_7;15;2021;CPRC;52170,0851585763;NA;NA;NA;58954,1435960763;NA;NA;NA
semaine;2025-04-13;15_7;15;2020;CPRC;48013,4786408250;NA;NA;NA;42829,9719991583;NA;NA;NA
semaine;2025-04-06;14_7;14;2025;CPRC;53710,2208236359;56967,5746194775;60020,0806083833;58314,8216903011;50614,9773611359;52865,8609749958;59913,9018958833;56373,9057003222
semaine;2025-04-06;14_7;14;2024;CPRC;55488,0912004893;NA;NA;NA;51540,4280944009;NA;NA;NA
semaine;2025-04-06;14_7;14;2023;CPRC;53066,8483755832;NA;NA;NA;54454,7929422499;NA;NA;NA
semaine;2025-04-06;14_7;14;2022;CPRC;57745,5504720541;NA;NA;NA;60975,7913637208;NA;NA;NA
semaine;2025-04-06;14_7;14;2021;CPRC;54254,6104956854;NA;NA;NA;59222,3331519354;NA;NA;NA
semaine;2025-04-06;14_7;14;2020;CPRC;48457,7256557583;NA;NA;NA;52864,9883182583;NA;NA;NA
semaine;2025-03-30;13_7;13;2025;CPRC;55364,7541768845;59038,3943611792;60991,5931436717;60009,3598309876;52981,4333602179;52546,3310843167;64341,9819945000;59871,6971156006
semaine;2025-03-30;13_7;13;2024;CPRC;56065,4878705540;NA;NA;NA;55223,4635080540;NA;NA;NA
semaine;2025-03-30;13_7;13;2023;CPRC;55663,6844324118;NA;NA;NA;51827,6197212416;NA;NA;NA
semaine;2025-03-30;13_7;13;2022;CPRC;59198,6634416942;NA;NA;NA;55951,5474504708;NA;NA;NA
semaine;2025-03-30;13_7;13;2021;CPRC;57588,2272603101;NA;NA;NA;49484,6779203312;NA;NA;NA
semaine;2025-03-30;13_7;13;2020;CPRC;50722,4205640542;NA;NA;NA;51504,4018473875;NA;NA;NA
semaine;2025-03-23;12_7;12;2025;CPRC;57590,8792016081;61559,4287075292;63489,1347711220;62320,1824430702;56908,8650557748;56127,9586285833;72362,7234877887;62224,0387659869
semaine;2025-03-23;12_7;12;2024;CPRC;57632,4172310652;NA;NA;NA;49255,1901560652;NA;NA;NA
semaine;2025-03-23;12_7;12;2023;CPRC;57070,0413275583;NA;NA;NA;51299,4062275583;NA;NA;NA
semaine;2025-03-23;12_7;12;2022;CPRC;61431,8868547250;NA;NA;NA;55360,9984213916;NA;NA;NA
semaine;2025-03-23;12_7;12;2021;CPRC;58861,2284675313;NA;NA;NA;59329,8637300313;NA;NA;NA
semaine;2025-03-23;12_7;12;2020;CPRC;56671,0376591583;NA;NA;NA;50728,2675299917;NA;NA;NA
semaine;2025-03-16;11_7;11;2025;CPRC;59218,4249648803;63344,1944688958;65643,5650550000;64150,4022018450;58285,3552857137;57119,3483848042;65752,7831980625;61149,6555643450
semaine;2025-03-16;11_7;11;2024;CPRC;59350,4150457971;NA;NA;NA;55221,1836832971;NA;NA;NA
semaine;2025-03-16;11_7;11;2023;CPRC;59133,7169505583;NA;NA;NA;53828,9841630583;NA;NA;NA
semaine;2025-03-16;11_7;11;2022;CPRC;63415,9107796916;NA;NA;NA;59672,1787505250;NA;NA;NA
semaine;2025-03-16;11_7;11;2021;CPRC;62831,4111138449;NA;NA;NA;63451,0014388449;NA;NA;NA
semaine;2025-03-16;11_7;11;2020;CPRC;64775,4960750125;NA;NA;NA;60529,8902958458;NA;NA;NA
semaine;2025-03-09;10_7;10;2025;CPRC;60169,1624934790;64999,8820279577;67061,7861162167;66135,7653477601;57643,3788268123;61345,5785501073;69964,9771400167;65471,9528137324
semaine;2025-03-09;10_7;10;2024;CPRC;61054,3663782110;NA;NA;NA;60375,2877865443;NA;NA;NA
semaine;2025-03-09;10_7;10;2023;CPRC;60221,0883789457;NA;NA;NA;60676,9438331124;NA;NA;NA
semaine;2025-03-09;10_7;10;2022;CPRC;64620,3045398041;NA;NA;NA;64302,5408814708;NA;NA;NA
semaine;2025-03-09;10_7;10;2021;CPRC;63253,9791647894;NA;NA;NA;62865,6942064560;NA;NA;NA
semaine;2025-03-09;10_7;10;2020;CPRC;66949,4964674541;NA;NA;NA;66541,8385966208;NA;NA;NA
semaine;2025-03-02;9_7;9;2025;CPRC;63085,1249873290;67445,2941207015;69025,7460430558;68168,4614752540;59736,3891914956;59614,8494207015;84114,0743930558;69054,6007815040
semaine;2025-03-02;9_7;9;2024;CPRC;62956,0817523263;NA;NA;NA;60896,7013981596;NA;NA;NA
semaine;2025-03-02;9_7;9;2023;CPRC;63469,7986861041;NA;NA;NA;69155,4722402707;NA;NA;NA
semaine;2025-03-02;9_7;9;2022;CPRC;65823,3742031416;NA;NA;NA;63251,5462198083;NA;NA;NA
semaine;2025-03-02;9_7;9;2021;CPRC;64928,0117779172;NA;NA;NA;59901,1147987505;NA;NA;NA
semaine;2025-03-02;9_7;9;2020;CPRC;68254,1942190250;NA;NA;NA;64699,2389356917;NA;NA;NA
semaine;2025-02-23;8_7;8;2025;CPRC;63629,1125269609;68049,4505537542;69308,0338963750;68718,1796431284;62324,4131144609;63223,4077485500;73927,1049930457;67566,7179952117
semaine;2025-02-23;8_7;8;2024;CPRC;63995,2435821248;NA;NA;NA;57996,6141404582;NA;NA;NA
semaine;2025-02-23;8_7;8;2023;CPRC;63228,5984421416;NA;NA;NA;58760,9064629749;NA;NA;NA
semaine;2025-02-23;8_7;8;2022;CPRC;68937,4385557708;NA;NA;NA;63954,3112266041;NA;NA;NA
semaine;2025-02-23;8_7;8;2021;CPRC;66800,3291302157;NA;NA;NA;56469,6658010491;NA;NA;NA
semaine;2025-02-23;8_7;8;2020;CPRC;69078,3881667292;NA;NA;NA;63805,2784125625;NA;NA;NA
semaine;2025-02-16;7_7;7;2025;CPRC;65201,8500122067;70315,1331414291;71551,2303333375;70712,5757819622;65369,9232955400;65293,2198445958;74740,8491595417;71359,5853055733
semaine;2025-02-16;7_7;7;2024;CPRC;64830,1597498304;NA;NA;NA;57465,4338748304;NA;NA;NA
semaine;2025-02-16;7_7;7;2023;CPRC;64327,2339144041;NA;NA;NA;62128,9482894041;NA;NA;NA
semaine;2025-02-16;7_7;7;2022;CPRC;69789,7154370375;NA;NA;NA;64021,3653828708;NA;NA;NA
semaine;2025-02-16;7_7;7;2021;CPRC;68530,5247389496;NA;NA;NA;66617,7745847830;NA;NA;NA
semaine;2025-02-16;7_7;7;2020;CPRC;71302,1625708833;NA;NA;NA;64907,2097708833;NA;NA;NA
semaine;2025-02-09;6_7;6;2025;CPRC;67132,0374947942;72052,5750637542;72820,4553920750;72388,7747954697;70031,1715864609;68873,7886356958;80709,2166337417;73978,0965794975
semaine;2025-02-09;6_7;6;2024;CPRC;66356,3158778082;NA;NA;NA;59571,1790653082;NA;NA;NA
semaine;2025-02-09;6_7;6;2023;CPRC;66388,4242873999;NA;NA;NA;68728,5959707333;NA;NA;NA
semaine;2025-02-09;6_7;6;2022;CPRC;70115,6919839458;NA;NA;NA;66439,4719589458;NA;NA;NA
semaine;2025-02-09;6_7;6;2021;CPRC;71092,8828890414;NA;NA;NA;76217,9948140414;NA;NA;NA
semaine;2025-02-09;6_7;6;2020;CPRC;72069,5309404375;NA;NA;NA;65114,5784071042;NA;NA;NA
semaine;2025-02-02;5_7;5;2025;CPRC;68771,6708573734;72258,7209636833;73774,6266475750;72997,7040872185;64032,2544448734;65329,6251350750;76200,4880387504;70731,9553865241
semaine;2025-02-02;5_7;5;2024;CPRC;66663,7536613318;NA;NA;NA;60282,1623154985;NA;NA;NA
semaine;2025-02-02;5_7;5;2023;CPRC;66771,9026426874;NA;NA;NA;67026,8411260207;NA;NA;NA
semaine;2025-02-02;5_7;5;2022;CPRC;71694,9091048625;NA;NA;NA;69044,1448923625;NA;NA;NA
semaine;2025-02-02;5_7;5;2021;CPRC;71072,0774576671;NA;NA;NA;62401,2172410004;NA;NA;NA
semaine;2025-02-02;5_7;5;2020;CPRC;72268,0185653583;NA;NA;NA;67153,1214403583;NA;NA;NA
semaine;2025-01-26;4_7;4;2025;CPRC;68698,9999949484;73282,8800138167;74510,4959905480;73654,5445328884;69931,9870907817;65117,7003613813;83211,8021863333;73692,8594335828
semaine;2025-01-26;4_7;4;2024;CPRC;68250,9283914471;NA;NA;NA;61499,6020122804;NA;NA;NA
semaine;2025-01-26;4_7;4;2023;CPRC;68738,8653492290;NA;NA;NA;74619,7330450623;NA;NA;NA
semaine;2025-01-26;4_7;4;2022;CPRC;72791,9249700416;NA;NA;NA;76936,8119658750;NA;NA;NA
semaine;2025-01-26;4_7;4;2021;CPRC;72395,1332982298;NA;NA;NA;70524,2303815631;NA;NA;NA
semaine;2025-01-26;4_7;4;2020;CPRC;74129,6759288375;NA;NA;NA;74576,7938830042;NA;NA;NA
semaine;2025-01-19;3_7;3;2025;CPRC;70689,0083352956;73979,3067092208;75776,6643936209;74917,1292005573;75654,5608311290;68457,9509594958;83575,8013811209;73472,6140019462
semaine;2025-01-19;3_7;3;2024;CPRC;69313,2484967054;NA;NA;NA;72133,7538717054;NA;NA;NA
semaine;2025-01-19;3_7;3;2023;CPRC;69363,9967713957;NA;NA;NA;69208,6404213957;NA;NA;NA
semaine;2025-01-19;3_7;3;2022;CPRC;73813,7780661333;NA;NA;NA;75127,5044703000;NA;NA;NA
semaine;2025-01-19;3_7;3;2021;CPRC;73063,7572239995;NA;NA;NA;70669,1589031661;NA;NA;NA
semaine;2025-01-19;3_7;3;2020;CPRC;73881,9014649958;NA;NA;NA;66235,6378483292;NA;NA;NA
semaine;2025-01-12;2_7;2;2025;CPRC;69858,4541947026;73783,3084642458;75825,6619597458;74757,1542709935;64412,4439238693;64256,1663358958;75032,1346827928;70903,5662723823
semaine;2025-01-12;2_7;2;2024;CPRC;72024,8647373054;NA;NA;NA;76428,3988789720;NA;NA;NA
semaine;2025-01-12;2_7;2;2023;CPRC;69428,6568285249;NA;NA;NA;59545,0572285249;NA;NA;NA
semaine;2025-01-12;2_7;2;2022;CPRC;74848,5498218708;NA;NA;NA;74642,6051718708;NA;NA;NA
semaine;2025-01-12;2_7;2;2021;CPRC;73624,1910578294;NA;NA;NA;74781,4237661627;NA;NA;NA
semaine;2025-01-12;2_7;2;2020;CPRC;73001,2238661875;NA;NA;NA;66631,7795536875;NA;NA;NA
semaine;2025-01-05;noel2_7;noel2;2025;CPRC;63679,3833999778;67553,3430342957;73148,8919658204;69391,7871928240;65489,2471117833;57464,6563870990;72283,8744000885;65442,7119340195
semaine;2025-01-05;noel2_7;noel2;2024;CPRC;69909,4925769460;NA;NA;NA;58209,2552904877;NA;NA;NA
semaine;2025-01-05;noel2_7;noel2;2023;CPRC;62851,8657490417;NA;NA;NA;52479,3455740417;NA;NA;NA
semaine;2025-01-05;noel2_7;noel2;2022;CPRC;67790,3971288706;NA;NA;NA;55784,0106122039;NA;NA;NA
semaine;2025-01-05;noel2_7;noel2;2021;CPRC;66884,1624359201;NA;NA;NA;65489,1135400868;NA;NA;NA
semaine;2024-12-29;noel1_7;noel1;2024;CPRC;63391,0247729286;66898,2327865691;71311,1984635209;68988,9143108422;60385,0183093870;57312,7510035156;70829,9689010209;63382,0776988631
semaine;2024-12-29;noel1_7;noel1;2023;CPRC;63974,9354080729;NA;NA;NA;54573,2928507812;NA;NA;NA
semaine;2024-12-29;noel1_7;noel1;2022;CPRC;65558,5681684667;NA;NA;NA;57495,8475226333;NA;NA;NA
semaine;2024-12-29;noel1_7;noel1;2021;CPRC;70183,1116984171;NA;NA;NA;71754,8078984171;NA;NA;NA
semaine;2024-12-29;noel1_7;noel1;2020;CPRC;69078,3205335260;NA;NA;NA;57989,8461741510;NA;NA;NA
semaine;2024-12-22;51_7;51;2024;CPRC;67688,9788775471;72045,2388201125;73040,1476120875;72610,6953476336;63753,9215067137;60964,6725559731;71964,4615662542;66558,6128198558
semaine;2024-12-22;51_7;51;2023;CPRC;67909,5005943208;NA;NA;NA;63753,5335484875;NA;NA;NA
semaine;2024-12-22;51_7;51;2022;CPRC;66695,1639731208;NA;NA;NA;73444,7851106208;NA;NA;NA
semaine;2024-12-22;51_7;51;2021;CPRC;72145,6017426787;NA;NA;NA;69856,0038010121;NA;NA;NA
semaine;2024-12-22;51_7;51;2020;CPRC;70660,7205355417;NA;NA;NA;63534,3008188750;NA;NA;NA
jour;2025-12-15;51_1;51;2025;ETR;65511,3262500000;69868,2791666667;70608,8552083333;70222,6975347222;59191,0416666667;62761,9557943626;72945,8127488958;68112,5243563001
jour;2025-12-15;51_1;51;2024;ETR;66021,0368750000;NA;NA;NA;65057,7417810484;NA;NA;NA
jour;2025-12-15;51_1;51;2023;ETR;65179,7956250000;NA;NA;NA;67763,5425057083;NA;NA;NA
jour;2025-12-15;51_1;51;2022;ETR;64724,4225000000;NA;NA;NA;76155,5221397291;NA;NA;NA
jour;2025-12-15;51_1;51;2021;ETR;69929,3491666667;NA;NA;NA;68139,1264684561;NA;NA;NA
jour;2025-12-15;51_1;51;2020;ETR;69009,1962500000;NA;NA;NA;64519,2730712500;NA;NA;NA
jour;2025-12-14;50_7;50;2025;ETR;59725,5318750000;62708,3416666667;63149,3631250000;62986,2635069444;54347,8125000000;56510,2185563672;67345,4443575417;62303,5641122051
jour;2025-12-14;50_7;50;2024;ETR;59957,1881250000;NA;NA;NA;60992,4214497429;NA;NA;NA
jour;2025-12-14;50_7;50;2023;ETR;60143,9520833333;NA;NA;NA;60278,4256768333;NA;NA;NA
jour;2025-12-14;50_7;50;2022;ETR;58564,0441666667;NA;NA;NA;67905,1131712500;NA;NA;NA
jour;2025-12-14;50_7;50;2021;ETR;62283,4586458333;NA;NA;NA;64957,4155706547;NA;NA;NA
jour;2025-12-14;50_7;50;2020;ETR;62064,2464583333;NA;NA;NA;59665,6134460000;NA;NA;NA
jour;2025-12-13;50_6;50;2025;ETR;61520,6079166667;64947,0779166667;65651,5312500000;65265,9779861111;53791,5625000000;60119,4745831450;71791,4793839192;64457,4950802711
jour;2025-12-13;50_6;50;2024;ETR;60595,9879166667;NA;NA;NA;64398,1405798262;NA;NA;NA
jour;2025-12-13;50_6;50;2023;ETR;61579,7627083333;NA;NA;NA;58204,8385673125;NA;NA;NA
jour;2025-12-13;50_6;50;2022;ETR;60798,4200000000;NA;NA;NA;70726,9084096667;NA;NA;NA
jour;2025-12-13;50_6;50;2021;ETR;64368,7011458333;NA;NA;NA;65474,7660700627;NA;NA;NA
jour;2025-12-13;50_6;50;2020;ETR;63242,2612500000;NA;NA;NA;60588,9101710833;NA;NA;NA
jour;2025-12-12;50_5;50;2025;ETR;65546,5350000000;69947,5020833333;71128,5479166667;70465,7592013889;56494,0625000000;67774,0479624467;76447,0646549466;70101,5428490239
jour;2025-12-12;50_5;50;2024;ETR;65720,9947916667;NA;NA;NA;70456,6967882498;NA;NA;NA
jour;2025-12-12;50_5;50;2023;ETR;66281,4970833333;NA;NA;NA;60841,4625161666;NA;NA;NA
jour;2025-12-12;50_5;50;2022;ETR;64530,5085416667;NA;NA;NA;71751,0650091458;NA;NA;NA
jour;2025-12-12;50_5;50;2021;ETR;68977,3111458333;NA;NA;NA;69964,9479980305;NA;NA;NA
jour;2025-12-12;50_5;50;2020;ETR;68433,6945833333;NA;NA;NA;68219,9656395417;NA;NA;NA
jour;2025-12-11;50_4;50;2025;ETR;66244,5689583333;70119,5854166667;71523,5175000000;70892,6437847222;57814,2708333333;69135,9605955000;75277,6810378097;71245,0066790782
jour;2025-12-11;50_4;50;2024;ETR;66088,5966666667;NA;NA;NA;69673,2024775068;NA;NA;NA
jour;2025-12-11;50_4;50;2023;ETR;66366,9114583333;NA;NA;NA;61826,7304818542;NA;NA;NA
jour;2025-12-11;50_4;50;2022;ETR;64642,1362500000;NA;NA;NA;71615,2800027083;NA;NA;NA
jour;2025-12-11;50_4;50;2021;ETR;69188,1677083333;NA;NA;NA;70183,0600787576;NA;NA;NA
jour;2025-12-11;50_4;50;2020;ETR;68480,9412500000;NA;NA;NA;71365,0585496458;NA;NA;NA
jour;2025-12-10;50_3;50;2025;ETR;65980,1568750000;69675,6995833333;71468,1758333333;70777,5223611111;54534,8750000000;64752,6458797292;75065,2907713125;70734,5599388520
jour;2025-12-10;50_3;50;2024;ETR;65506,9918750000;NA;NA;NA;68303,8139528609;NA;NA;NA
jour;2025-12-10;50_3;50;2023;ETR;65836,6775000000;NA;NA;NA;59269,4643011458;NA;NA;NA
jour;2025-12-10;50_3;50;2022;ETR;63647,0983333333;NA;NA;NA;71751,3037766250;NA;NA;NA
jour;2025-12-10;50_3;50;2021;ETR;69187,1654166667;NA;NA;NA;70516,1063934857;NA;NA;NA
jour;2025-12-10;50_3;50;2020;ETR;68536,6391666667;NA;NA;NA;73106,7267747292;NA;NA;NA
jour;2025-12-09;50_2;50;2025;ETR;65629,6295833333;69988,5166666667;72052,1320833333;70768,9533333333;55097,6458333333;63467,9573903750;74193,6415591042;69827,0885128042
jour;2025-12-09;50_2;50;2024;ETR;65408,9587500000;NA;NA;NA;67389,3218969651;NA;NA;NA
jour;2025-12-09;50_2;50;2023;ETR;65366,9570833333;NA;NA;NA;57251,9210531458;NA;NA;NA
jour;2025-12-09;50_2;50;2022;ETR;63950,9889583333;NA;NA;NA;75950,7546248958;NA;NA;NA
jour;2025-12-09;50_2;50;2021;ETR;69428,5095833333;NA;NA;NA;70476,7780663305;NA;NA;NA
jour;2025-12-09;50_2;50;2020;ETR;67993,4335416667;NA;NA;NA;71721,5636985208;NA;NA;NA
jour;2025-12-08;50_1;50;2025;ETR;64723,7868750000;68336,1552083333;71117,6160416667;69358,3188194445;54445,0208333333;61427,0065602292;70804,1713084375;67015,0832581259
jour;2025-12-08;50_1;50;2024;ETR;64562,6710416667;NA;NA;NA;65157,4234993609;NA;NA;NA
jour;2025-12-08;50_1;50;2023;ETR;64233,4991666667;NA;NA;NA;57276,4229065833;NA;NA;NA
jour;2025-12-08;50_1;50;2022;ETR;63116,9306250000;NA;NA;NA;76155,5221397291;NA;NA;NA
jour;2025-12-08;50_1;50;2021;ETR;68300,4213541667;NA;NA;NA;68139,1264684561;NA;NA;NA
jour;2025-12-08;50_1;50;2020;ETR;66926,8741666667;NA;NA;NA;71059,3838086875;NA;NA;NA
jour;2025-12-07;49_7;49;2025;ETR;58799,6166666667;60559,6200000000;63775,1987500000;61693,7582291667;51428,0833333333;55572,4654363114;66323,6042062708;60082,7192239494
jour;2025-12-07;49_7;49;2024;ETR;58377,1995833333;NA;NA;NA;57795,1063566942;NA;NA;NA
jour;2025-12-07;49_7;49;2023;ETR;58149,7577083333;NA;NA;NA;54234,0675148333;NA;NA;NA
jour;2025-12-07;49_7;49;2022;ETR;56178,0295833333;NA;NA;NA;67780,1256829375;NA;NA;NA
jour;2025-12-07;49_7;49;2021;ETR;61975,7270833333;NA;NA;NA;62241,9347415986;NA;NA;NA
jour;2025-12-07;49_7;49;2020;ETR;59819,1441666667;NA;NA;NA;62684,0060992292;NA;NA;NA
jour;2025-12-06;49_6;49;2025;ETR;59414,5477083333;61721,0227083333;65251,1008333333;63436,9323263889;56096,4583333333;58058,2514261549;70280,2160945625;63137,0740100663
jour;2025-12-06;49_6;49;2024;ETR;58706,1783333333;NA;NA;NA;56893,1051127776;NA;NA;NA
jour;2025-12-06;49_6;49;2023;ETR;59469,3285416667;NA;NA;NA;58187,8435429583;NA;NA;NA
jour;2025-12-06;49_6;49;2022;ETR;57417,1868750000;NA;NA;NA;66149,4110779166;NA;NA;NA
jour;2025-12-06;49_6;49;2021;ETR;64301,7668750000;NA;NA;NA;66720,5407718665;NA;NA;NA
jour;2025-12-06;49_6;49;2020;ETR;61121,9097916667;NA;NA;NA;64667,7611777708;NA;NA;NA
jour;2025-12-05;49_5;49;2025;ETR;64237,5133333333;66920,0158333333;69566,7166666667;68659,7810763889;64481,3750000000;60969,3349981894;72883,6204963958;68294,1323020255
jour;2025-12-05;49_5;49;2024;ETR;62428,2454166667;NA;NA;NA;60209,0122843748;NA;NA;NA
jour;2025-12-05;49_5;49;2023;ETR;62643,4154166667;NA;NA;NA;63616,1277997083;NA;NA;NA
jour;2025-12-05;49_5;49;2022;ETR;61559,3150000000;NA;NA;NA;69001,6732330208;NA;NA;NA
jour;2025-12-05;49_5;49;2021;ETR;68826,1622916667;NA;NA;NA;72495,9229161208;NA;NA;NA
jour;2025-12-05;49_5;49;2020;ETR;66052,5577083333;NA;NA;NA;67506,9391370000;NA;NA;NA
jour;2025-12-04;49_4;49;2025;ETR;64121,9558333333;67020,9664583333;69737,0964583333;68996,8940277778;63121,8958333333;60687,2635012687;75245,6550879583;69526,7305558425
jour;2025-12-04;49_4;49;2024;ETR;63453,3102083333;NA;NA;NA;65165,3582086804;NA;NA;NA
jour;2025-12-04;49_4;49;2023;ETR;63424,1666666667;NA;NA;NA;69263,0243889166;NA;NA;NA
jour;2025-12-04;49_4;49;2022;ETR;62260,6552083333;NA;NA;NA;69438,8362574583;NA;NA;NA
jour;2025-12-04;49_4;49;2021;ETR;68446,5142708333;NA;NA;NA;73649,7020708025;NA;NA;NA
jour;2025-12-04;49_4;49;2020;ETR;66247,6766666667;NA;NA;NA;67918,4925574167;NA;NA;NA
jour;2025-12-03;49_3;49;2025;ETR;63700,8493750000;68408,2116666667;69539,0083333333;68959,9200694444;62554,0625000000;61944,9689333636;74503,0219906667;69385,1865259654
jour;2025-12-03;49_3;49;2024;ETR;63137,4052083333;NA;NA;NA;64450,3316470207;NA;NA;NA
jour;2025-12-03;49_3;49;2023;ETR;63161,1600000000;NA;NA;NA;67175,6907286667;NA;NA;NA
jour;2025-12-03;49_3;49;2022;ETR;62396,0722916667;NA;NA;NA;68023,5390701042;NA;NA;NA
jour;2025-12-03;49_3;49;2021;ETR;68439,7982291667;NA;NA;NA;71956,0690014136;NA;NA;NA
jour;2025-12-03;49_3;49;2020;ETR;67034,2466666667;NA;NA;NA;68328,4852530417;NA;NA;NA
jour;2025-12-02;49_2;49;2025;ETR;63553,0181250000;68290,9941666667;69063,5939583333;68773,8845833333;62923,5000000000;60092,3015607016;73934,6814466042;68118,3535741552
jour;2025-12-02;49_2;49;2024;ETR;61997,3591666667;NA;NA;NA;61073,0581466873;NA;NA;NA
jour;2025-12-02;49_2;49;2023;ETR;62601,9747916667;NA;NA;NA;66194,3839626458;NA;NA;NA
jour;2025-12-02;49_2;49;2022;ETR;62365,4645833333;NA;NA;NA;67862,3464111250;NA;NA;NA
jour;2025-12-02;49_2;49;2021;ETR;67578,5255208333;NA;NA;NA;71772,8579239724;NA;NA;NA
jour;2025-12-02;49_2;49;2020;ETR;66146,7420833333;NA;NA;NA;67891,7039629792;NA;NA;NA
jour;2025-12-01;49_1;49;2025;ETR;62798,6014583333;67082,4583333333;67487,2604166667;67262,7577777778;63859,3541666667;59033,7562358036;74585,1380671667;66814,7103057162
jour;2025-12-01;49_1;49;2024;ETR;60354,3933333333;NA;NA;NA;58206,5207097845;NA;NA;NA
jour;2025-12-01;49_1;49;2023;ETR;61777,7164583333;NA;NA;NA;68351,4908326666;NA;NA;NA
jour;2025-12-01;49_1;49;2022;ETR;61013,5531250000;NA;NA;NA;66700,8813847292;NA;NA;NA
jour;2025-12-01;49_1;49;2021;ETR;66433,8859375000;NA;NA;NA;70906,6960456840;NA;NA;NA
jour;2025-12-01;49_1;49;2020;ETR;64529,0520833333;NA;NA;NA;67273,8773576458;NA;NA;NA
jour;2025-11-30;48_7;48;2025;CPRC;56392,3124950692;59462,1779756458;61054,5438121875;60328,2452662095;55899,6352659025;53515,5067256458;71109,8688590417;60303,3766550984
jour;2025-11-30;48_7;48;2024;CPRC;56789,0041815832;NA;NA;NA;55380,5606190832;NA;NA;NA
jour;2025-11-30;48_7;48;2023;CPRC;57012,4395469375;NA;NA;NA;65184,4420469375;NA;NA;NA
jour;2025-11-30;48_7;48;2022;CPRC;54925,8998975833;NA;NA;NA;59502,7388767500;NA;NA;NA
jour;2025-11-30;48_7;48;2021;CPRC;61028,2411578407;NA;NA;NA;63874,0562828407;NA;NA;NA
jour;2025-11-30;48_7;48;2020;CPRC;57454,1376478958;NA;NA;NA;56984,0128770625;NA;NA;NA
jour;2025-11-29;48_6;48;2025;CPRC;58201,7916474442;61475,6794028758;63047,4514080833;62066,5084473659;57153,0353766109;53762,5632830833;72675,4314849167;62330,0676313937
jour;2025-11-29;48_6;48;2024;CPRC;58001,6073028957;NA;NA;NA;57383,0926987290;NA;NA;NA
jour;2025-11-29;48_6;48;2023;CPRC;58505,1109477500;NA;NA;NA;64776,3034060833;NA;NA;NA
jour;2025-11-29;48_6;48;2022;CPRC;56423,3700472708;NA;NA;NA;60780,7640472708;NA;NA;NA
jour;2025-11-29;48_6;48;2021;CPRC;61805,0203863575;NA;NA;NA;63320,0631571909;NA;NA;NA
jour;2025-11-29;48_6;48;2020;CPRC;59492,0945035208;NA;NA;NA;55688,5679826875;NA;NA;NA
jour;2025-11-28;48_5;48;2025;CPRC;63352,0209180275;66690,5344434766;68165,3265339792;67517,8304166627;64651,7208138609;58479,0841798125;76085,3873299167;66824,1775486072
jour;2025-11-28;48_5;48;2024;CPRC;63055,0838767637;NA;NA;NA;60527,5802934304;NA;NA;NA
jour;2025-11-28;48_5;48;2023;CPRC;61575,9822284166;NA;NA;NA;64485,0688950833;NA;NA;NA
jour;2025-11-28;48_5;48;2022;CPRC;61216,3518363958;NA;NA;NA;64662,9809822291;NA;NA;NA
jour;2025-11-28;48_5;48;2021;CPRC;68306,7518706794;NA;NA;NA;73805,2550581794;NA;NA;NA
jour;2025-11-28;48_5;48;2020;CPRC;64104,0819940208;NA;NA;NA;60707,5054940208;NA;NA;NA
jour;2025-11-27;48_4;48;2025;CPRC;64298,4166560484;67290,2782867012;68670,6567420833;67963,9434177723;68084,6646560484;59730,7948313958;74754,4262562292;66811,7486781889
jour;2025-11-27;48_4;48;2024;CPRC;62736,2911798609;NA;NA;NA;58520,5930548609;NA;NA;NA
jour;2025-11-27;48_4;48;2023;CPRC;61905,4439920624;NA;NA;NA;64393,1456378957;NA;NA;NA
jour;2025-11-27;48_4;48;2022;CPRC;61784,7183507917;NA;NA;NA;63544,2896007917;NA;NA;NA
jour;2025-11-27;48_4;48;2021;CPRC;68239,8523491973;NA;NA;NA;72057,8979325307;NA;NA;NA
jour;2025-11-27;48_4;48;2020;CPRC;64297,0969820416;NA;NA;NA;61866,4666695416;NA;NA;NA
jour;2025-11-26;48_3;48;2025;CPRC;63770,6874350831;66708,2278955811;68423,9091317917;67607,7036121183;67101,2495600831;59761,8791781667;73260,0105901250;66760,0128169794
jour;2025-11-26;48_3;48;2024;CPRC;62467,4594940971;NA;NA;NA;57635,4170357637;NA;NA;NA
jour;2025-11-26;48_3;48;2023;CPRC;62526,1980793541;NA;NA;NA;65623,6312251874;NA;NA;NA
jour;2025-11-26;48_3;48;2022;CPRC;61525,4165226042;NA;NA;NA;61780,7315851041;NA;NA;NA
jour;2025-11-26;48_3;48;2021;CPRC;67485,3137230859;NA;NA;NA;70355,1873689192;NA;NA;NA
jour;2025-11-26;48_3;48;2020;CPRC;64080,3401383541;NA;NA;NA;62722,7962841875;NA;NA;NA
jour;2025-11-25;48_2;48;2025;CPRC;62615,3957404998;65141,0093510664;68425,3292621042;67169,2660549439;64743,4926154998;59923,1416991458;72582,8654079375;67407,7373639717
jour;2025-11-25;48_2;48;2024;CPRC;61334,3720406387;NA;NA;NA;56938,0214364720;NA;NA;NA
jour;2025-11-25;48_2;48;2023;CPRC;62210,5572639166;NA;NA;NA;63472,7546597500;NA;NA;NA
